Date,Open,High,Low,Close,Volume
2024-12-03 14:30:00,429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,18302000
2024-12-04 14:30:00,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,26009400
2024-12-05 14:30:00,437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,21697800
2024-12-06 14:30:00,442.29998779296875,446.1000061035156,441.7699890136719,443.57000732421875,18821000
2024-12-09 14:30:00,442.6000061035156,448.3299865722656,440.5,446.0199890136719,19144400
2024-12-10 14:30:00,444.3900146484375,449.6199951171875,441.6000061035156,443.3299865722656,18469500
2024-12-11 14:30:00,444.04998779296875,450.3500061035156,444.04998779296875,448.989990234375,19200200
2024-12-12 14:30:00,449.1099853515625,456.1600036621094,449.1099853515625,449.55999755859375,20834800
2024-12-13 14:30:00,448.44000244140625,451.42999267578125,445.5799865722656,447.2699890136719,20177800
2024-12-16 14:30:00,447.2699890136719,452.17999267578125,445.2799987792969,451.5899963378906,23598800
2024-12-17 14:30:00,451.010009765625,455.2900085449219,449.57000732421875,454.4599914550781,22733500
2024-12-18 14:30:00,451.32000732421875,452.6499938964844,437.0199890136719,437.3900146484375,24444500
2024-12-19 14:30:00,441.6199951171875,443.17999267578125,436.32000732421875,437.0299987792969,22963700
2024-12-20 14:30:00,433.1099853515625,443.739990234375,428.6300048828125,436.6000061035156,64263700
2024-12-23 14:30:00,436.739990234375,437.6499938964844,432.8299865722656,435.25,19152500
2024-12-24 14:30:00,434.6499938964844,439.6000061035156,434.19000244140625,439.3299865722656,7164500
2024-12-26 14:30:00,439.0799865722656,440.94000244140625,436.6300048828125,438.1099853515625,8194200
2024-12-27 14:30:00,434.6000061035156,435.2200012207031,426.3500061035156,430.5299987792969,18117700
2024-12-30 14:30:00,426.05999755859375,427.54998779296875,421.8999938964844,424.8299865722656,13158700
2024-12-31 14:30:00,426.1000061035156,426.7300109863281,420.6600036621094,421.5,13246500
2025-01-02 14:30:00,425.5299987792969,426.07000732421875,414.8500061035156,418.5799865722656,16896500
2025-01-03 14:30:00,421.0799865722656,424.0299987792969,419.5400085449219,423.3500061035156,16662900
2025-01-06 14:30:00,428.0,434.32000732421875,425.4800109863281,427.8500061035156,20573600
2025-01-07 14:30:00,429.0,430.6499938964844,420.79998779296875,422.3699951171875,18139100
2025-01-08 14:30:00,423.4599914550781,426.9700012207031,421.5400085449219,424.55999755859375,15054600
2025-01-10 14:30:00,424.6300048828125,424.7099914550781,415.0199890136719,418.95001220703125,20201100
2025-01-13 14:30:00,415.239990234375,418.5,412.2900085449219,417.19000244140625,17604800
2025-01-14 14:30:00,417.80999755859375,419.739990234375,410.7200012207031,415.6700134277344,16935900
2025-01-15 14:30:00,419.1300048828125,428.1499938964844,418.2699890136719,426.30999755859375,19637800
2025-01-16 14:30:00,428.70001220703125,429.489990234375,424.3900146484375,424.5799865722656,15300000
2025-01-17 14:30:00,434.0899963378906,434.4800109863281,428.1700134277344,429.0299987792969,26197500
2025-01-21 14:30:00,430.20001220703125,430.8999938964844,425.6000061035156,428.5,26085700
2025-01-22 14:30:00,437.55999755859375,447.2699890136719,436.0,446.20001220703125,27803800
2025-01-23 14:30:00,442.0,446.75,441.5,446.7099914550781,18389300
2025-01-24 14:30:00,445.1600036621094,446.6499938964844,441.3999938964844,444.05999755859375,15549500
2025-01-27 14:30:00,424.010009765625,435.20001220703125,423.5,434.55999755859375,35647800
2025-01-28 14:30:00,434.6000061035156,448.3800048828125,431.3800048828125,447.20001220703125,23491700
2025-01-29 14:30:00,446.69000244140625,446.8800048828125,440.3999938964844,442.3299865722656,23581400
2025-01-30 14:30:00,418.7699890136719,422.8599853515625,413.1600036621094,414.989990234375,54586300
2025-01-31 14:30:00,418.9800109863281,420.69000244140625,414.9100036621094,415.05999755859375,34161900
2025-02-03 14:30:00,411.6000061035156,415.4100036621094,408.6600036621094,410.9200134277344,25679100
2025-02-04 14:30:00,412.69000244140625,413.9200134277344,409.739990234375,412.3699951171875,20532100
2025-02-05 14:30:00,412.3500061035156,413.8299865722656,410.3999938964844,413.2900085449219,16316700
2025-02-06 14:30:00,414.0,418.20001220703125,414.0,415.82000732421875,16309800
2025-02-07 14:30:00,416.4800109863281,418.6499938964844,408.1000061035156,409.75,22886800
2025-02-10 14:30:00,413.7099914550781,415.4599914550781,410.9200134277344,412.2200012207031,20817900
2025-02-11 14:30:00,409.6400146484375,412.489990234375,409.29998779296875,411.44000244140625,18140600
2025-02-12 14:30:00,407.2099914550781,410.75,404.3699951171875,409.0400085449219,19121700
2025-02-13 14:30:00,407.0,411.0,406.3599853515625,410.5400085449219,23891700
2025-02-14 14:30:00,407.7900085449219,408.9100036621094,405.8800048828125,408.42999267578125,22758500
2025-02-18 14:30:00,408.0,410.6000061035156,406.5,409.6400146484375,21423100
