K,T,S0,iv,type
38.5,0.057534246575342465,30.41,0.8320329296874999,put
40.0,0.057534246575342465,30.41,0.8886729882812499,put
23.5,0.07671232876712329,30.41,0.8007832421875,put
24.5,0.07671232876712329,30.41,0.7187528125,put
27.0,0.07671232876712329,30.41,0.6801789794921876,put
27.5,0.07671232876712329,30.41,0.710940390625,put
29.5,0.07671232876712329,30.41,0.6132851171875001,put
33.0,0.07671232876712329,30.41,0.6435582519531251,put
37.0,0.07671232876712329,30.41,0.79101771484375,put
15.0,0.0958904109589041,30.41,1.57422087890625,put
16.0,0.0958904109589041,30.41,1.2578162109375,put
17.0,0.0958904109589041,30.41,1.2890660546875,put
18.0,0.0958904109589041,30.41,1.2265663671875,put
19.0,0.0958904109589041,30.41,1.0390673046875003,put
20.0,0.0958904109589041,30.41,0.851563984375,put
21.0,0.0958904109589041,30.41,0.87500125,put
22.0,0.0958904109589041,30.41,0.7695335546875001,put
23.0,0.0958904109589041,30.41,0.764650791015625,put
24.0,0.0958904109589041,30.41,0.8105487695312499,put
25.0,0.0958904109589041,30.41,0.7460962890625,put
26.0,0.0958904109589041,30.41,0.7661156201171876,put
27.0,0.0958904109589041,30.41,0.764650791015625,put
28.0,0.0958904109589041,30.41,0.6821320849609377,put
29.0,0.0958904109589041,30.41,0.6752962158203126,put
30.0,0.0958904109589041,30.41,0.6528355029296876,put
31.0,0.0958904109589041,30.41,0.7182645361328125,put
32.0,0.0958904109589041,30.41,0.7299831689453125,put
33.0,0.0958904109589041,30.41,0.72851833984375,put
34.0,0.0958904109589041,30.41,0.727541787109375,put
35.0,0.0958904109589041,30.41,0.7138700488281251,put
36.0,0.0958904109589041,30.41,0.764650791015625,put
37.0,0.0958904109589041,30.41,0.7622094091796876,put
38.0,0.0958904109589041,30.41,0.8183611914062499,put
39.0,0.0958904109589041,30.41,0.8002949658203125,put
40.0,0.0958904109589041,30.41,0.8100604931640624,put
41.0,0.0958904109589041,30.41,0.8349625878906248,put
42.0,0.0958904109589041,30.41,0.8330094824218748,put
43.0,0.0958904109589041,30.41,0.823243955078125,put
44.0,0.0958904109589041,30.41,0.8876964355468748,put
45.0,0.0958904109589041,30.41,0.8984385156249999,put
46.0,0.0958904109589041,30.41,1.0000000000000003e-05,put
47.0,0.0958904109589041,30.41,0.9062509375,put
48.0,0.0958904109589041,30.41,0.937500625,put
49.0,0.0958904109589041,30.41,0.9687503125,put
50.0,0.0958904109589041,30.41,1.0000000000000003e-05,put
52.0,0.0958904109589041,30.41,2.080082924804687,put
55.0,0.0958904109589041,30.41,1.1367230664062502,put
60.0,0.0958904109589041,30.41,1.0000000000000003e-05,put
61.0,0.0958904109589041,30.41,1.0000000000000003e-05,put
63.0,0.0958904109589041,30.41,1.2812535937499998,put
65.0,0.0958904109589041,30.41,1.0000000000000003e-05,put
66.0,0.0958904109589041,30.41,1.0000000000000003e-05,put
25.0,0.11506849315068493,30.41,0.815431533203125,put
